Specimen properties : Specimen label,"DIC_S1"
General : End Time,"Tuesday, February 23, 2016 2:33:57 PM"
Specimen properties : Thickness,"0.92000",mm
Specimen properties : Width,"10.10000",mm
Test : Test Rate,"1.00000",mm/min
Modulus (Chord 0.001 mm/mm - 0.003 mm/mm) : Modulus (Chord 0.001 mm/mm - 0.003 mm/mm),,GPa

Time,Extension,Load,Tensile strain (Extensometer),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"146.60000","2.44203","3023.65698","0.00035","325.40433"
"146.70000","2.44376","3025.82373","0.00016","325.63751"
"146.80000","2.44543","3027.58154","-0.00009","325.82669"
"146.90000","2.44707","3029.63159","-0.00026","326.04730"
"147.00000","2.44869","3031.46924","-0.00031","326.24509"
"147.10000","2.45040","3033.69019","-0.00016","326.48410"
"147.20000","2.45211","3035.85864","0.00011","326.71747"
"147.30000","2.45375","3037.96851","0.00030","326.94452"
"147.40000","2.45539","3039.56738","0.00030","327.11661"
"147.50000","2.45706","3041.83301","0.00015","327.36041"
"147.60000","2.45877","3043.70581","-0.00009","327.56198"
"147.70000","2.46042","3045.62964","-0.00031","327.76901"
"147.80000","2.46209","3048.01196","-0.00038","328.02539"
"147.90000","2.46372","3049.79297","-0.00025","328.21707"
"148.00000","2.46539","3052.09741","0.00000","328.46509"
"148.10000","2.46709","3053.51611","0.00024","328.61777"
"148.20000","2.46876","3055.80933","0.00032","328.86456"
"148.30000","2.47041","3058.01855","0.00026","329.10229"
"148.40000","2.47204","3060.20410","0.00008","329.33752"
"148.50000","2.47373","3062.19189","-0.00010","329.55142"
"148.60000","2.47542","3064.21704","-0.00019","329.76938"
"148.70000","2.47710","3065.98145","-0.00020","329.95926"
"148.80000","2.47869","3067.65234","-0.00008","330.13910"
"148.90000","2.48038","3069.91846","0.00015","330.38297"
"149.00000","2.48210","3071.57520","0.00027","330.56125"
"149.10000","2.48378","3073.99683","0.00031","330.82187"
"149.20000","2.48538","3075.93188","0.00021","331.03012"
"149.30000","2.48703","3078.05566","-0.00001","331.25870"
"149.40000","2.48874","3079.84033","-0.00014","331.45074"
"149.50000","2.49045","3082.02637","-0.00021","331.68600"
"149.60000","2.49208","3083.89160","-0.00012","331.88675"
"149.70000","2.49368","3085.55127","0.00012","332.06537"
"149.80000","2.49541","3087.84839","0.00029","332.31256"
"149.90000","2.49712","3090.12915","0.00040","332.55804"
"150.00000","2.49876","3091.92456","0.00035","332.75125"
"150.10000","2.50037","3093.55981","0.00018","332.92725"
"150.20000","2.50205","3095.96753","0.00005","333.18634"
"150.30000","2.50378","3098.08813","-0.00010","333.41458"
"150.40000","2.50544","3099.81958","-0.00011","333.60092"
"150.50000","2.50708","3101.84473","0.00003","333.81885"
"150.60000","2.50871","3103.92188","0.00029","334.04239"
"150.70000","2.51043","3105.96704","0.00034","334.26248"
"150.80000","2.51209","3107.73706","0.00034","334.45297"
"150.90000","2.51375","3109.96973","0.00007","334.69327"
"151.00000","2.51537","3111.84106","-0.00012","334.89465"
"151.10000","2.51706","3113.98730","-0.00023","335.12564"
"151.20000","2.51875","3115.78149","-0.00021","335.31873"
"151.30000","2.52040","3117.66968","0.00003","335.52191"
"151.40000","2.52208","3119.86890","0.00017","335.75861"
"151.50000","2.52371","3121.58032","0.00025","335.94278"
"151.60000","2.52540","3123.86816","0.00025","336.18900"
"151.70000","2.52708","3126.09521","0.00018","336.42868"
"151.80000","2.52876","3127.93799","0.00001","336.62698"
"151.90000","2.53039","3130.10669","-0.00007","336.86038"
"152.00000","2.53204","3132.03247","-0.00006","337.06766"
"152.10000","2.53374","3134.20117","-0.00006","337.30103"
"152.20000","2.53544","3136.05957","0.00007","337.50104"
"152.30000","2.53709","3138.15454","0.00021","337.72650"
"152.40000","2.53870","3139.90308","0.00030","337.91467"
"152.50000","2.54039","3141.69312","0.00030","338.10733"
"152.60000","2.54211","3144.22974","0.00033","338.38031"
"152.70000","2.54378","3146.34326","0.00014","338.60776"
"152.80000","2.54537","3147.89990","-0.00006","338.77530"
"152.90000","2.54704","3150.42529","-0.00019","339.04706"
"153.00000","2.54876","3152.44238","0.00002","339.26416"
"153.10000","2.55045","3154.17627","0.00013","339.45074"
"153.20000","2.55207","3156.34448","0.00030","339.68408"
"153.30000","2.55369","3158.48022","0.00043","339.91394"
"153.40000","2.55540","3160.04541","0.00020","340.08237"
"153.50000","2.55712","3162.83594","0.00021","340.38269"
"153.60000","2.55875","3164.55029","0.00017","340.56720"
"153.70000","2.56036","3166.38989","0.00017","340.76517"
"153.80000","2.56205","3168.63281","0.00012","341.00656"
"153.90000","2.56378","3170.41553","0.00006","341.19839"
"154.00000","2.56542","3172.54004","0.00027","341.42703"
"154.10000","2.56706","3174.80225","0.00021","341.67050"
"154.20000","2.56870","3176.62646","0.00005","341.86682"
"154.30000","2.57042","3178.71191","0.00005","342.09125"
"154.40000","2.57210","3181.15771","0.00006","342.35446"
"154.50000","2.57375","3182.86060","0.00004","342.53775"
"154.60000","2.57539","3185.07300","0.00012","342.77585"
"154.70000","2.57708","3186.85620","0.00015","342.96774"
"154.80000","2.57876","3189.18384","0.00014","343.21823"
"154.90000","2.58042","3191.03760","0.00005","343.41776"
"155.00000","2.58209","3193.09082","0.00010","343.63870"
"155.10000","2.58372","3195.26392","0.00015","343.87259"
"155.20000","2.58541","3197.08813","0.00008","344.06891"
"155.30000","2.58709","3199.10425","0.00005","344.28586"
"155.40000","2.58878","3201.47510","0.00017","344.54102"
"155.50000","2.59040","3202.95483","0.00007","344.70026"
"155.60000","2.59205","3205.34155","0.00010","344.95712"
"155.70000","2.59374","3207.12964","0.00017","345.14957"
"155.80000","2.59543","3209.49609","0.00024","345.40424"
"155.90000","2.59708","3211.35840","0.00020","345.60464"
"156.00000","2.59869","3213.27637","0.00013","345.81107"
"156.10000","2.60040","3215.64478","0.00006","346.06595"
"156.20000","2.60210","3217.85889","0.00003","346.30423"
"156.30000","2.60377","3220.05151","0.00002","346.54019"
"156.40000","2.60536","3221.71753","0.00001","346.71951"
"156.50000","2.60704","3223.53052","-0.00002","346.91461"
"156.60000","2.60876","3225.52173","-0.00005","347.12891"
"156.70000","2.61044","3228.01758","-0.00002","347.39752"
"156.80000","2.61206","3230.07275","-0.00001","347.61868"
"156.90000","2.61369","3231.69360","0.00002","347.79312"
"157.00000","2.61541","3233.88403","0.00002","348.02884"
"157.10000","2.61712","3236.12012","0.00000","348.26950"
"157.20000","2.61875","3237.95630","-0.00003","348.46710"
"157.30000","2.62036","3239.62866","0.00000","348.64709"
"157.40000","2.62206","3242.09277","0.00003","348.91226"
"157.50000","2.62379","3244.42456","0.00008","349.16321"
"157.60000","2.62543","3246.12671","0.00008","349.34641"
"157.70000","2.62706","3247.89258","0.00005","349.53644"
"157.80000","2.62871","3250.00537","0.00003","349.76382"
"157.90000","2.63043","3252.00684","0.00000","349.97922"
"158.00000","2.63208","3254.34912","-0.00003","350.23129"
"158.10000","2.63374","3256.27661","-0.00002","350.43872"
"158.20000","2.63537","3257.99854","-0.00001","350.62405"
"158.30000","2.63706","3260.21509","0.00004","350.86258"
"158.40000","2.63873","3262.34937","0.00018","351.09229"
"158.50000","2.64041","3264.31592","0.00027","351.30392"
"158.60000","2.64207","3266.07446","0.00021","351.49316"
"158.70000","2.64371","3268.60596","0.00019","351.76559"
"158.80000","2.64540","3270.57178","0.00006","351.97717"
"158.90000","2.64709","3272.71533","0.00003","352.20786"
"159.00000","2.64876","3274.31958","-0.00004","352.38049"
"159.10000","2.65038","3276.27222","0.00000","352.59064"
"159.20000","2.65206","3278.58765","0.00007","352.83984"
"159.30000","2.65375","3280.66089","0.00028","353.06296"
"159.40000","2.65545","3282.87964","0.00022","353.30173"
"159.50000","2.65707","3284.30127","0.00008","353.45474"
"159.60000","2.65870","3286.50269","0.00005","353.69165"
"159.70000","2.66040","3288.33691","0.00002","353.88904"
"159.80000","2.66211","3290.50488","0.00005","354.12234"
"159.90000","2.66377","3292.65112","0.00016","354.35333"
"160.00000","2.66536","3294.16406","0.00023","354.51614"
"160.10000","2.66705","3296.58545","0.00015","354.77673"
"160.20000","2.66878","3298.54004","0.00005","354.98709"
"160.30000","2.67045","3300.70605","-0.00003","355.22021"
"160.40000","2.67206","3302.57349","-0.00003","355.42117"
"160.50000","2.67369","3304.23804","-0.00002","355.60031"
"160.60000","2.67542","3306.89014","0.00002","355.88574"
"160.70000","2.67710","3308.85303","0.00006","356.09698"
"160.80000","2.67875","3310.68213","0.00009","356.29382"
"160.90000","2.68035","3312.46387","0.00007","356.48557"
"161.00000","2.68207","3315.02588","-0.00001","356.76129"
"161.10000","2.68379","3316.89771","-0.00007","356.96274"
"161.20000","2.68542","3318.85107","-0.00007","357.17297"
"161.30000","2.68703","3320.65747","0.00000","357.36737"
"161.40000","2.68871","3322.83179","0.00007","357.60135"
"161.50000","2.69043","3325.01831","0.00007","357.83667"
"161.60000","2.69209","3326.99634","0.00004","358.04956"
"161.70000","2.69375","3329.20190","-0.00003","358.28690"
"161.80000","2.69538","3331.08228","-0.00007","358.48929"
"161.90000","2.69708","3333.22803","-0.00012","358.72018"
"162.00000","2.69874","3335.29370","-0.00014","358.94250"
"162.10000","2.70043","3337.23608","-0.00008","359.15155"
"162.20000","2.70206","3339.03540","-0.00001","359.34518"
"162.30000","2.70372","3340.90698","0.00005","359.54660"
"162.40000","2.70541","3343.15479","0.00006","359.78851"
"162.50000","2.70709","3345.39087","0.00002","360.02914"
"162.60000","2.70877","3347.32861","-0.00007","360.23770"
"162.70000","2.71037","3349.17822","-0.00012","360.43674"
"162.80000","2.71205","3351.20874","-0.00012","360.65527"
"162.90000","2.71375","3353.31299","-0.00007","360.88174"
"163.00000","2.71543","3355.56372","-0.00001","361.12396"
"163.10000","2.71705","3357.28198","0.00005","361.30887"
"163.20000","2.71870","3359.32813","0.00008","361.52908"
"163.30000","2.72040","3361.19019","0.00006","361.72946"
"163.40000","2.72210","3363.60107","-0.00001","361.98892"
"163.50000","2.72377","3365.73169","-0.00007","362.21823"
"163.60000","2.72535","3367.48486","-0.00012","362.40689"
"163.70000","2.72704","3369.38306","-0.00009","362.61118"
"163.80000","2.72879","3371.77905","-0.00002","362.86905"
"163.90000","2.73043","3373.99683","0.00004","363.10773"
"164.00000","2.73203","3375.81030","0.00004","363.30289"
"164.10000","2.73370","3377.68335","0.00002","363.50446"
"164.20000","2.73544","3379.80322","-0.00001","363.73260"
"164.30000","2.73711","3382.22168","-0.00007","363.99286"
"164.40000","2.73876","3384.02417","-0.00006","364.18686"
"164.50000","2.74036","3385.85840","-0.00003","364.38425"
"164.60000","2.74209","3388.23486","0.00004","364.64001"
"164.70000","2.74379","3390.36719","0.00010","364.86948"
"164.80000","2.74542","3392.17627","0.00010","365.06418"
"164.90000","2.74701","3393.82202","0.00004","365.24130"
"165.00000","2.74874","3396.43359","-0.00001","365.52234"
"165.10000","2.75044","3398.36548","-0.00003","365.73026"
"165.20000","2.75209","3400.40088","0.00004","365.94931"
"165.30000","2.75374","3402.17139","0.00010","366.13983"
"165.40000","2.75537","3404.24512","0.00019","366.36301"
"165.50000","2.75708","3406.31543","0.00011","366.58582"
"165.60000","2.75875","3408.37671","0.00006","366.80765"
"165.70000","2.76042","3410.69604","-0.00002","367.05725"
"165.80000","2.76204","3412.55933","-0.00002","367.25778"
"165.90000","2.76373","3414.41846","0.00008","367.45786"
"166.00000","2.76542","3416.80127","0.00010","367.71429"
"166.10000","2.76709","3418.67773","0.00009","367.91626"
"166.20000","2.76877","3420.70557","0.00001","368.13449"
"166.30000","2.77037","3422.38403","-0.00002","368.31512"
"166.40000","2.77206","3424.49365","-0.00003","368.54214"
"166.50000","2.77376","3426.59351","-0.00001","368.76813"
"166.60000","2.77547","3428.98633","-0.00001","369.02567"
"166.70000","2.77703","3430.69507","0.00000","369.20956"
"166.80000","2.77870","3432.54126","-0.00003","369.40823"
"166.90000","2.78042","3434.90283","0.00001","369.66238"
"167.00000","2.78211","3436.77271","-0.00003","369.86362"
"167.10000","2.78375","3438.68970","0.00000","370.06992"
"167.20000","2.78535","3440.61914","-0.00002","370.27759"
"167.30000","2.78707","3442.88696","0.00004","370.52164"
"167.40000","2.78879","3444.96631","0.00007","370.74542"
"167.50000","2.79045","3447.15820","0.00006","370.98129"
"167.60000","2.79201","3448.63599","0.00003","371.14035"
"167.70000","2.79370","3450.87842","-0.00002","371.38168"
"167.80000","2.79545","3453.17554","-0.00011","371.62888"
"167.90000","2.79710","3455.02466","-0.00018","371.82788"
"168.00000","2.79873","3456.76074","-0.00018","372.01471"
"168.10000","2.80034","3458.89233","-0.00011","372.24411"
"168.20000","2.80210","3461.01416","-0.00005","372.47247"
"168.30000","2.80377","3463.13745","0.00002","372.70099"
"168.40000","2.80542","3464.95337","0.00010","372.89642"
"168.50000","2.80701","3466.92969","0.00003","373.10910"
"168.60000","2.80873","3469.20215","0.00000","373.35367"
"168.70000","2.81043","3471.65601","-0.00008","373.61774"
"168.80000","2.81209","3472.94580","-0.00009","373.75656"
"168.90000","2.81373","3475.16650","-0.00009","373.99554"
"169.00000","2.81539","3476.83057","-0.00005","374.17462"
"169.10000","2.81709","3479.17065","-0.00004","374.42645"
"169.20000","2.81876","3481.40771","-0.00001","374.66721"
"169.30000","2.82043","3483.21045","-0.00002","374.86124"
"169.40000","2.82205","3485.06738","-0.00006","375.06107"
"169.50000","2.82373","3487.29590","-0.00011","375.30090"
"169.60000","2.82542","3489.35791","-0.00014","375.52283"
"169.70000","2.82710","3491.52588","-0.00008","375.75613"
"169.80000","2.82876","3493.42554","0.00003","375.96057"
"169.90000","2.83037","3495.25854","0.00012","376.15784"
"170.00000","2.83206","3497.43262","0.00011","376.39182"
"170.10000","2.83376","3499.34863","0.00009","376.59802"
"170.20000","2.83544","3501.35278","0.00002","376.81369"
"170.30000","2.83703","3503.16626","-0.00003","377.00885"
"170.40000","2.83870","3505.28784","-0.00006","377.23718"
"170.50000","2.84041","3507.26636","-0.00004","377.45010"
"170.60000","2.84212","3509.46729","0.00000","377.68698"
"170.70000","2.84374","3511.42041","0.00010","377.89716"
"170.80000","2.84534","3513.38086","0.00009","378.10815"
"170.90000","2.84706","3515.41650","0.00012","378.32724"
"171.00000","2.84878","3517.69922","0.00015","378.57288"
"171.10000","2.85044","3519.46436","0.00015","378.76285"
"171.20000","2.85202","3521.51831","0.00012","378.98389"
"171.30000","2.85372","3523.67480","0.00004","379.21597"
"171.40000","2.85546","3525.83276","-0.00003","379.44821"
"171.50000","2.85711","3528.00415","0.00012","379.68192"
"171.60000","2.85873","3529.90161","0.00016","379.88611"
"171.70000","2.86037","3532.01904","0.00018","380.11398"
"171.80000","2.86210","3534.02637","0.00022","380.33002"
"171.90000","2.86377","3536.13965","0.00020","380.55743"
"172.00000","2.86542","3538.07666","0.00016","380.76590"
"172.10000","2.86703","3539.73779","0.00013","380.94467"
"172.20000","2.86874","3542.06274","0.00005","381.19489"
"172.30000","2.87043","3543.96997","-0.00015","381.40015"
"172.40000","2.87207","3546.52441","-0.00009","381.67505"
"172.50000","2.87372","3547.87085","-0.00015","381.81995"
"172.60000","2.87537","3550.34668","-0.00006","382.08640"
"172.70000","2.87707","3552.30615","0.00011","382.29727"
"172.80000","2.87874","3553.86133","0.00027","382.46463"
"172.90000","2.88041","3556.39990","0.00020","382.73782"
"173.00000","2.88204","3558.51123","0.00014","382.96506"
"173.10000","2.88373","3560.47607","-0.00001","383.17651"
"173.20000","2.88540","3562.39819","-0.00019","383.38336"
"173.30000","2.88709","3564.71387","-0.00025","383.63257"
"173.40000","2.88875","3566.32764","-0.00016","383.80624"
"173.50000","2.89038","3568.49731","0.00009","384.03976"
"173.60000","2.89206","3570.66089","0.00036","384.27258"
"173.70000","2.89377","3572.73633","0.00067","384.49594"
"173.80000","2.89544","3574.66553","0.00052","384.70358"
"173.90000","2.89703","3576.50073","0.00023","384.90106"
"174.00000","2.89872","3578.82715","-0.00015","385.15146"
"174.10000","2.90044","3580.85986","-0.00035","385.37021"
"174.20000","2.90211","3582.88306","-0.00038","385.58795"
"174.30000","2.90374","3584.70923","-0.00017","385.78448"
"174.40000","2.90536","3586.64648","0.00009","385.99295"
"174.50000","2.90708","3589.08472","0.00032","386.25537"
"174.60000","2.90881","3591.27710","0.00036","386.49130"
"174.70000","2.91043","3593.53516","0.00025","386.73431"
"174.80000","2.91201","3595.07666","0.00005","386.90021"
"174.90000","2.91372","3597.28394","-0.00010","387.13776"
"175.00000","2.91544","3599.48584","-0.00023","387.37473"
"175.10000","2.91709","3601.60010","-0.00021","387.60226"
"175.20000","2.91871","3603.15356","-0.00003","387.76944"
"175.30000","2.92037","3605.20386","0.00017","387.99008"
"175.40000","2.92210","3607.07104","0.00034","388.19104"
"175.50000","2.92377","3609.68384","0.00030","388.47223"
"175.60000","2.92540","3611.74902","0.00020","388.69449"
"175.70000","2.92702","3613.66748","-0.00001","388.90094"
"175.80000","2.92874","3615.63208","-0.00028","389.11237"
"175.90000","2.93044","3618.09692","-0.00036","389.37762"
"176.00000","2.93209","3619.96777","-0.00025","389.57898"
"176.10000","2.93373","3621.90723","0.00000","389.78769"
"176.20000","2.93540","3623.90649","0.00031","390.00287"
"176.30000","2.93709","3626.24048","0.00046","390.25403"
"176.40000","2.93876","3628.25562","0.00069","390.47092"
"176.50000","2.94042","3629.75049","0.00060","390.63177"
"176.60000","2.94205","3632.31714","0.00008","390.90802"
"176.70000","2.94374","3634.22559","-0.00044","391.11340"
"176.80000","2.94541","3636.19165","-0.00060","391.32498"
"176.90000","2.94711","3638.43506","-0.00050","391.56641"
"177.00000","2.94874","3640.01953","-0.00013","391.73694"
"177.10000","2.95038","3641.93359","0.00032","391.94293"
"177.20000","2.95207","3644.16895","0.00060","392.18350"
"177.30000","2.95376","3646.17310","0.00050","392.39917"
"177.40000","2.95543","3648.29004","0.00008","392.62701"
"177.50000","2.95703","3650.07568","-0.00032","392.81918"
"177.60000","2.95872","3651.95215","-0.00064","393.02112"
"177.70000","2.96042","3654.28394","-0.00055","393.27206"
"177.80000","2.96211","3656.52148","-0.00023","393.51288"
"177.90000","2.96371","3658.31714","0.00023","393.70612"
"178.00000","2.96535","3660.23022","0.00056","393.91199"
"178.10000","2.96708","3662.80591","0.00057","394.18918"
"178.20000","2.96878","3664.95679","0.00029","394.42065"
"178.30000","2.97042","3666.76489","-0.00013","394.61526"
"178.40000","2.97201","3668.51416","-0.00044","394.80350"
"178.50000","2.97374","3670.78857","-0.00049","395.04828"
"178.60000","2.97545","3673.02222","-0.00025","395.28867"
"178.70000","2.97710","3674.86060","0.00017","395.48651"
"178.80000","2.97869","3676.80688","0.00051","395.69598"
"178.90000","2.98038","3678.71021","0.00058","395.90082"
"179.00000","2.98211","3681.10229","0.00042","396.15823"
"179.10000","2.98378","3683.10352","0.00001","396.37360"
"179.20000","2.98541","3684.49609","-0.00032","396.52347"
"179.30000","2.98704","3687.03857","-0.00054","396.79709"
"179.40000","2.98876","3688.98486","-0.00036","397.00656"
"179.50000","2.99043","3691.21753","0.00002","397.24683"
"179.60000","2.99208","3692.92188","0.00035","397.43027"
"179.70000","2.99371","3694.92847","0.00058","397.64621"
"179.80000","2.99540","3697.24268","0.00039","397.89526"
"179.90000","2.99707","3699.10034","-0.00004","398.09518"
"180.00000","2.99875","3701.39453","-0.00050","398.34207"
"180.10000","3.00041","3703.14722","-0.00067","398.53070"
"180.20000","3.00205","3705.22412","-0.00046","398.75421"
"180.30000","3.00373","3707.28442","0.00020","398.97595"
"180.40000","3.00542","3709.43604","0.00070","399.20749"
"180.50000","3.00710","3711.54688","0.00082","399.43466"
"180.60000","3.00873","3713.56958","0.00070","399.65234"
"180.70000","3.01039","3715.56934","0.00024","399.86755"
"180.80000","3.01207","3717.50488","-0.00021","400.07587"
"180.90000","3.01377","3719.80835","-0.00049","400.32376"
"181.00000","3.01543","3721.93286","-0.00042","400.55240"
"181.10000","3.01703","3723.81958","-0.00006","400.75546"
"181.20000","3.01872","3725.90381","0.00040","400.97977"
"181.30000","3.02044","3728.32056","0.00076","401.23984"
"181.40000","3.02212","3730.16650","0.00081","401.43851"
"181.50000","3.02370","3731.95068","0.00046","401.63052"
"181.60000","3.02537","3733.99585","0.00013","401.85062"
"181.70000","3.02711","3736.60522","-0.00017","402.13144"
"181.80000","3.02879","3738.35864","-0.00052","402.32013"
"181.90000","3.03041","3740.34204","-0.00025","402.53360"
"182.00000","3.03202","3742.40356","0.00015","402.75546"
"182.10000","3.03375","3744.41602","0.00061","402.97202"
"182.20000","3.03545","3746.65405","0.00077","403.21289"
"182.30000","3.03709","3748.75684","0.00062","403.43918"
"182.40000","3.03869","3750.32813","0.00026","403.60828"
"182.50000","3.04038","3752.27612","-0.00014","403.81793"
"182.60000","3.04210","3754.86401","-0.00033","404.09644"
"182.70000","3.04377","3756.88818","-0.00029","404.31427"
"182.80000","3.04538","3758.56641","0.00000","404.49487"
"182.90000","3.04703","3760.34790","0.00049","404.68661"
"183.00000","3.04876","3762.71606","0.00072","404.94147"
"183.10000","3.05042","3765.03613","0.00058","405.19116"
"183.20000","3.05209","3766.86157","0.00024","405.38760"
"183.30000","3.05371","3768.84668","-0.00017","405.60126"
"183.40000","3.05541","3771.30908","-0.00042","405.86624"
"183.50000","3.05709","3772.89380","-0.00039","406.03680"
"183.60000","3.05876","3775.24365","-0.00006","406.28967"
"183.70000","3.06041","3776.96313","0.00034","406.47473"
"183.80000","3.06205","3779.29248","0.00061","406.72540"
"183.90000","3.06374","3780.92822","0.00057","406.90146"
"184.00000","3.06542","3783.16846","0.00023","407.14255"
"184.10000","3.06711","3785.44263","-0.00021","407.38730"
"184.20000","3.06872","3787.52612","-0.00053","407.61151"
"184.30000","3.07038","3789.23145","-0.00056","407.79504"
"184.40000","3.07207","3791.55762","-0.00028","408.04538"
"184.50000","3.07376","3793.29590","0.00016","408.23245"
"184.60000","3.07541","3795.36401","0.00045","408.45502"
"184.70000","3.07703","3797.29907","0.00054","408.66327"
"184.80000","3.07873","3799.33252","0.00041","408.88211"
"184.90000","3.08044","3801.42920","0.00007","409.10776"
"185.00000","3.08211","3803.67212","-0.00035","409.34915"
"185.10000","3.08370","3805.37769","-0.00061","409.53268"
"185.20000","3.08537","3807.40356","-0.00044","409.75070"
"185.30000","3.08709","3809.76172","-0.00012","410.00449"
"185.40000","3.08877","3811.77515","0.00036","410.22119"
"185.50000","3.09040","3813.48242","0.00065","410.40491"
"185.60000","3.09203","3815.83691","0.00062","410.65829"
"185.70000","3.09375","3817.70898","0.00014","410.85977"
"185.80000","3.09545","3819.86304","-0.00021","411.09158"
"185.90000","3.09709","3821.97729","-0.00049","411.31912"
"186.00000","3.09869","3823.83008","-0.00050","411.51852"
"186.10000","3.10040","3826.12915","-0.00021","411.76596"
"186.20000","3.10211","3828.16138","0.00017","411.98465"
"186.30000","3.10376","3830.19263","0.00042","412.20325"
"186.40000","3.10539","3832.25513","0.00044","412.42523"
"186.50000","3.10705","3834.16577","0.00019","412.63086"
"186.60000","3.10876","3836.45605","-0.00017","412.87732"
"186.70000","3.11042","3838.42822","-0.00049","413.08957"
"186.80000","3.11207","3840.38159","-0.00054","413.29980"
"186.90000","3.11369","3842.58203","-0.00035","413.53659"
"187.00000","3.11540","3844.30371","0.00001","413.72189"
"187.10000","3.11708","3846.40796","0.00035","413.94833"
"187.20000","3.11873","3848.38013","0.00054","414.16058"
"187.30000","3.12040","3850.22437","0.00046","414.35907"
"187.40000","3.12205","3852.09912","0.00018","414.56082"
"187.50000","3.12374","3854.31934","-0.00022","414.79977"
"187.60000","3.12541","3856.02832","-0.00044","414.98367"
"187.70000","3.12711","3857.53931","-0.00038","415.14630"
"187.80000","3.12872","3858.70093","-0.00017","415.27130"
"187.90000","3.13039","3860.98486","0.00010","415.51709"
"188.00000","3.13209","3862.75122","0.00029","415.70721"
"188.10000","3.13378","3864.81030","0.00029","415.92880"
"188.20000","3.13541","3866.97510","0.00013","416.16177"
"188.30000","3.13703","3868.67822","-0.00012","416.34506"
"188.40000","3.13874","3870.47681","-0.00031","416.53864"
"188.50000","3.14044","3872.60791","-0.00031","416.76797"
"188.60000","3.14210","3874.66919","-0.00020","416.98981"
"188.70000","3.14369","3876.38208","0.00011","417.17413"
"188.80000","3.14539","3878.98364","0.00034","417.45413"
"188.90000","3.14711","3880.82715","0.00038","417.65253"
"189.00000","3.14878","3882.86792","0.00023","417.87216"
"189.10000","3.15039","3884.92065","-0.00006","418.09305"
"189.20000","3.15202","3886.78198","-0.00032","418.29337"
"189.30000","3.15376","3888.96899","-0.00041","418.52875"
"189.40000","3.15543","3891.25610","-0.00029","418.77487"
"189.50000","3.15708","3893.37036","0.00000","419.00241"
"189.60000","3.15868","3895.49390","0.00031","419.23096"
"189.70000","3.16040","3897.03125","0.00041","419.39639"
"189.80000","3.16210","3899.28491","0.00029","419.63895"
"189.90000","3.16375","3901.35938","0.00005","419.86218"
"190.00000","3.16537","3903.46265","-0.00021","420.08853"
"190.10000","3.16705","3905.30054","-0.00035","420.28635"
"190.20000","3.16876","3907.51221","-0.00030","420.52435"
"190.30000","3.17041","3909.66479","-0.00010","420.75601"
"190.40000","3.17209","3912.03125","0.00017","421.01068"
"190.50000","3.17372","3913.87817","0.00037","421.20944"
"190.60000","3.17542","3915.89038","0.00041","421.42599"
"190.70000","3.17709","3917.75391","0.00027","421.62656"
"190.80000","3.17876","3919.44824","-0.00001","421.80890"
"190.90000","3.18040","3921.61694","-0.00024","422.04230"
"191.00000","3.18206","3923.68213","-0.00031","422.26456"
"191.10000","3.18374","3925.71777","-0.00012","422.48361"
"191.20000","3.18542","3927.73950","0.00023","422.70120"
"191.30000","3.18711","3929.90845","0.00036","422.93463"
"191.40000","3.18870","3931.43848","0.00025","423.09927"
"191.50000","3.19039","3933.44824","0.00030","423.31558"
"191.60000","3.19207","3935.56372","0.00027","423.54324"
"191.70000","3.19377","3937.52295","0.00018","423.75409"
"191.80000","3.19538","3939.05908","0.00017","423.91940"
"191.90000","3.19703","3940.27173","0.00006","424.04993"
"192.00000","3.19874","3941.38208","0.00009","424.16940"
"192.10000","3.20043","3942.48218","0.00028","424.28781"
"192.20000","3.20210","3944.26709","0.00037","424.47989"
"192.30000","3.20368","3945.89209","0.00028","424.65479"
"192.40000","3.20538","3948.13159","0.00032","424.89578"
"192.50000","3.20711","3950.12012","0.00032","425.10980"
"192.60000","3.20877","3952.29858","0.00029","425.34424"
"192.70000","3.21036","3953.73706","0.00033","425.49905"
